added,edges,eigenv_1,eigenv_2,eigenv_3,eigenv_4,eigenv_5,eigenv_6,eigenv_7,eigenv_8,eigenv_9,eigenv_10,eigenv_11,eigenv_12,eigenv_13,eigenv_14,eigenv_15,span_trees
base,"[(0, 2), (0, 12), (1, 2), (1, 3), (1, 5), (1, 6), (1, 9), (1, 10), (1, 11), (1, 12), (2, 3), (2, 4), (2, 5), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 13), (4, 13), (5, 7), (5, 8), (5, 14), (6, 11), (8, 14)]",10.270913522252522,8.992913036510751,6.423834263249807,4.665947587866515,3.5960821665718266,3.484073470221258,3.2881413636604884,2.703355855791656,1.9999999999999991,1.8564679545492058,1.6871865100857488,1.167633819922985,1.020864117992995,0.8425863313242051,-1.6339285245376833e-17,129328
"(0, 7, 1)","[(0, 2), (0, 12), (0, 7), (1, 2), (1, 3), (1, 5), (1, 6), (1, 9), (1, 10), (1, 11), (1, 12), (2, 3), (2, 4), (2, 5), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 13), (4, 13), (5, 7), (5, 8), (5, 14), (6, 11), (8, 14)]",10.293896176871478,9.001034572289967,6.53562457059427,4.666085564080723,3.9746264300057956,3.5950514635394217,3.4298453915574827,3.1830853152777316,2.299507052723976,1.9999999999999996,1.719740267154534,1.1939081893508081,1.1557261518688031,0.9518688546850637,9.62412870317491e-16,305264
"(0, 10, 1)","[(0, 2), (0, 12), (0, 10), (1, 2), (1, 3), (1, 5), (1, 6), (1, 9), (1, 10), (1, 11), (1, 12), (2, 3), (2, 4), (2, 5), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 13), (4, 13), (5, 7), (5, 8), (5, 14), (6, 11), (8, 14)]",10.278187007424766,9.057678035184232,6.441605715429233,4.710965282323071,3.955922380983169,3.5938783353223696,3.4301596084989954,3.1556963479250575,2.4552364519397196,1.8898238915825003,1.7658701198111728,1.234206440657531,1.1513396784996461,0.87943070441855,8.604132520747605e-16,296779
"(0, 9, 1)","[(0, 2), (0, 12), (0, 9), (1, 2), (1, 3), (1, 5), (1, 6), (1, 9), (1, 10), (1, 11), (1, 12), (2, 3), (2, 4), (2, 5), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 13), (4, 13), (5, 7), (5, 8), (5, 14), (6, 11), (8, 14)]",10.278187007424762,9.05767803518422,6.441605715429241,4.710965282323066,3.955922380983179,3.593878335322366,3.4301596084989994,3.1556963479250575,2.4552364519397183,1.889823891582499,1.7658701198111733,1.2342064406575308,1.1513396784996461,0.8794307044185492,5.483764789384304e-16,296779
"(0, 14, 1)","[(0, 2), (0, 12), (0, 14), (1, 2), (1, 3), (1, 5), (1, 6), (1, 9), (1, 10), (1, 11), (1, 12), (2, 3), (2, 4), (2, 5), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 13), (4, 13), (5, 7), (5, 8), (5, 14), (6, 11), (8, 14)]",10.271001152983299,8.99438704055486,6.557684984049556,4.6907990700207325,4.333998826370268,3.5509513256882523,3.300760443964646,3.000000000000001,2.000000000000001,2.0000000000000004,1.7076738098635056,1.4391498874059543,1.1342577123941857,1.0193357467047088,-8.232145843425046e-16,328140
"(0, 11, 1)","[(0, 2), (0, 12), (0, 11), (1, 2), (1, 3), (1, 5), (1, 6), (1, 9), (1, 10), (1, 11), (1, 12), (2, 3), (2, 4), (2, 5), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 13), (4, 13), (5, 7), (5, 8), (5, 14), (6, 11), (8, 14)]",10.273452879895332,9.02549054380452,6.4682448703990225,4.753449010603846,4.312006360011541,3.546613753854596,3.3030949386290245,2.946214623827323,2.0,1.9999999999999998,1.848084952879714,1.5532262862841055,1.111774374277777,0.8583474055332166,-4.2661774014427484e-15,309932
"(0, 13, 1)","[(0, 2), (0, 12), (0, 13), (1, 2), (1, 3), (1, 5), (1, 6), (1, 9), (1, 10), (1, 11), (1, 12), (2, 3), (2, 4), (2, 5), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 13), (4, 13), (5, 7), (5, 8), (5, 14), (6, 11), (8, 14)]",10.285278614330927,9.006045960411209,6.46951127396773,4.960294787131317,3.7207358263912145,3.5868835258824894,3.4719590094126875,3.2667362743838195,1.9999999999999996,1.8828742456213872,1.786892543673961,1.5647061819683024,1.1146577911564302,0.8834239656685356,-1.7117749794285936e-15,311004
"(7, 12, 1)","[(0, 2), (0, 12), (1, 2), (1, 3), (1, 5), (1, 6), (1, 9), (1, 10), (1, 11), (1, 12), (2, 3), (2, 4), (2, 5), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 13), (4, 13), (5, 7), (5, 8), (5, 14), (6, 11), (7, 12), (8, 14)]",10.30653818162634,9.008790760718655,6.435534079147467,4.774378593219141,3.9637693148671715,3.587724028814135,3.4839419193538057,3.1166842131957693,2.3312421244512977,2.0000000000000004,1.7076055929024851,1.1785645104637203,1.1413729475028827,0.9638537337370756,1.597840954355147e-16,303164
"(7, 11, 1)","[(0, 2), (0, 12), (1, 2), (1, 3), (1, 5), (1, 6), (1, 9), (1, 10), (1, 11), (1, 12), (2, 3), (2, 4), (2, 5), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 13), (4, 13), (5, 7), (5, 8), (5, 14), (6, 11), (7, 11), (8, 14)]",10.311147930812634,9.000660143574772,6.441874114257667,4.744934430577354,4.195316142073244,3.515487233583854,3.29329159949384,2.856202479705393,2.6456980716303162,2.0,1.775961675814721,1.2852436152185218,1.0594760311344396,0.8747065321232452,-8.657470673675455e-16,293660
"(7, 14, 1)","[(0, 2), (0, 12), (1, 2), (1, 3), (1, 5), (1, 6), (1, 9), (1, 10), (1, 11), (1, 12), (2, 3), (2, 4), (2, 5), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 13), (4, 13), (5, 7), (5, 8), (5, 14), (6, 11), (7, 14), (8, 14)]",10.29097434466581,8.995634859294636,6.424360808962874,4.694963520028054,4.244499509987405,3.5277357389622113,3.299575727428391,2.9999999999999973,2.7018435470209647,1.999999999999999,1.7187996895460242,1.1797307324798554,1.057379664198194,0.8645018574255953,2.5568733345188745e-16,276348
